id,česky,english,pronunciation
1959,orel,eagle,/iːgəl/
1960,elektron,electron,/ɪleɪktrɑːn/
1961,zašifrovat,encoding,/ɛnkəʊdɪŋ/
1962,zlepšení,enhancement,/ɛnhænsmənt/
1963,mísa,basin,/beɪsən/
1964,zeměpisný,geographic,/ʤiːəgræfɪk/
1965,činnost,activity,/əktɪvətiː/
1966,držitel,holder,/həʊldɜːr/
1967,kapitálová účast,holding,/həʊldɪŋ/
1968,nemocnice,hospital,/hɑːspɪtəl/
1969,ukazatel,index,/ɪndɛks/
1970,nakládání,loading,/ləʊdɪŋ/
1971,sledování,monitoring,/mɑːnətɜːrɪŋ/
1972,uskutečnění,implementation,/ɪmpləmɛnteɪʃən/
1973,vyhovění čemu,compliance,/kəmplaɪəns/
1974,instruktor,instructor,/ɪnstrʌktɜːr/
1975,celé číslo,integer,/ɪntəʤɜːr/
1976,informace od rozvědky,intel,/ɪnteɪl/
1977,vyšetřování,investigation,/ɪnvɛstəgeɪʃən/
1978,iont,ion,/aɪən/
1979,hever,jack,/ʤæk/
1980,vražedný,killing,/kɪlɪŋ/
1981,laser,laser,/leɪzɜːr/
1982,závětří,lee,/liː/
1983,chata,lodge,/lɑːʤ/
1984,výrobce,maker,/meɪkɜːr/
1985,javor,maple,/meɪpəl/
1986,cenotvorba,pricing,/praɪsɪŋ/
1987,příjem,revenue,/reɪvənuː/
1988,starosta,mayor,/meɪɜːr/
1989,mechanismus,mechanism,/meɪkənɪzəm/
1990,měřící přístroj,meter,/miːtɜːr/
1991,metodologie,methodology,/mɛθədɑːləʤiː/
1992,pozměnění,modification,/mɑːdəfəkeɪʃən/
1993,změnit,modify,/mɑːdəfaɪ/
1994,mamka,mom,/mɑːm/
1995,motel,motel,/məʊteɪl/
1996,zpravodaj,newsletter,/nuːzlɛtɜːr/
1997,oznámení,notification,/nəʊtəfəkeɪʃən/
1998,učinit neplatným,null,/nʌl/
1999,jesle,nursery,/nɜːrsɜːriː/
2000,organizace,organization,/ɔːrgənəzeɪʃən/
2001,uspořádaný,organized,/ɔːrgənaɪzd/
2002,orgie,orgy,/ɔːrʤiː/
2003,orientace,orientation,/ɔːriːɛnteɪʃən/
2004,penis,penis,/piːnɪs/
2005,pixel,pixel,/pɪksəl/
2006,princezna,princess,/prɪnsɛs/
2007,hlavní,principal,/prɪnsəpəl/
2008,program,program,/prəʊgræm/
2009,odhad,projection,/prəʤeɪkʃən/
2010,podporovat,promote,/prəməʊt/
2011,ochranný,protective,/prəteɪktɪv/
2012,reakce,reaction,/riːækʃən/
2013,protokol,protocol,/prəʊtəkɑːl/
2014,tep,pulse,/pʌls/
2015,pumpa,pump,/pʌmp/
2016,hádanka,puzzle,/pʌzəl/
2017,hledání,quest,/kweɪst/
2018,hodnocení,ranking,/ræŋkɪŋ/
2019,rozpoznaný,recognized,/reɪkəgnaɪzd/
2020,nahrávka,recording,/rəkɔːrdɪŋ/
2021,opětně použít,recycling,/riːsaɪkəlɪŋ/
2022,vykoupit (se),redeem,/rɪdiːm/
2023,doporučení,referral,/rɪfɜːrəl/
2024,prinájem,rental,/reɪntəl/
2025,odpovědět,reply,/rɪplaɪ/
2026,reprodukce,reproduction,/riːprədʌkʃən/
2027,jezdec,rider,/raɪdɜːr/
2028,rubíny,ruby,/ruːbiː/
2029,scénář,scenario,/sɪneɪriːəʊ/
2030,svitky,scroll,/skrəʊl/
2031,senátor,senator,/seɪnətɜːr/
2032,čidlo,sensor,/seɪnsɜːr/
2033,odběr vzorků,sampling,/sæmplɪŋ/
2034,štít,shield,/ʃiːld/
2035,břeh,shore,/ʃɔːr/
2036,promítání,showing,/ʃəʊɪŋ/
2037,zavřít,shut,/ʃʌt/
2038,simulace,simulation,/sɪmjəleɪʃən/
2039,hřích,sin,/sɪn/
2040,spaní,sleeping,/sliːpɪŋ/
2041,duše,soul,/səʊl/
2042,škála,spectrum,/speɪktrəm/
2043,špion,spy,/spaɪ/
2044,sponsorovat,sponsor,/spɑːnsɜːr/
2045,pocházet z,stem,/steɪm/
2046,předplatitel,subscriber,/səbskraɪbɜːr/
2047,podsekce,subsection,/sʌbsɛkʃən/
2048,trpět,suffer,/sʌfɜːr/
2049,nevyléčitelný,terminal,/tɜːrmənəl/
2050,ukončení,termination,/tɜːrməneɪʃən/
2051,terorista,terrorist,/teɪrɜːrɪst/
2052,zkoušení,testing,/teɪstɪŋ/
2053,poučka,theorem,/θɪrəm/
2054,terapie,therapy,/θeɪrəpiː/
2055,nástrojová lišta,toolbar,/tuːlbɑːr/
2056,věž,tower,/taʊɜːr/
2057,okres,township,/taʊnʃɪp/
2058,tradice,tradition,/trədɪʃən/
2059,transakce,transaction,/trənzækʃən/
2060,překlad,translation,/trənzleɪʃən/
2061,pokladnice,treasury,/treɪʒɜːriː/
2062,úmluva,treaty,/triːtiː/
2063,vědomosti,understanding,/əndɜːrstændɪŋ/
2064,vakuum,vacuum,/vækjuːm/
2065,přenašeč patogenu,vector,/veɪktɜːr/
2066,ověření,verification,/vɛrəfəkeɪʃən/
2067,ověřuje,verify,/veɪrəfaɪ/
2068,vítěz,victor,/vɪktɜːr/
2069,divák,viewer,/vjuːɜːr/
2070,porušení,violation,/vaɪəleɪʃən/
2071,panna,virgin,/vɜːrʤɪn/
2072,vitamínový,vitamin,/vaɪtəmən/
2073,hlasitě se ozývající,vocal,/vəʊkəl/
2074,napětí,voltage,/vəʊltəʤ/
2075,zranitelnost,vulnerability,/vəlnɜːrəbɪlɪtiː/
2076,záruky,warranty,/wɔːrəntiː/
2077,šířka,width,/wɪdθ/
2078,vítězný,winning,/wɪnɪŋ/
2079,získat,acquire,/əkwaɪɜːr/
2080,vstup,admission,/ədmɪʃən/
2081,dodatek (k ústavě ap.),amendment,/əmeɪndmənt/
2082,prasknout,crack,/kræk/
2083,vypouštění,emission,/ɪmɪʃən/
2084,ohodnocení,evaluation,/ɪvæljuːeɪʃən/
2085,základní,fundamental,/fəndəmeɪntəl/
2086,Evangelium,gospel,/gɑːspəl/
2087,vhled,insight,/ɪnsaɪt/
2088,zásah,intervention,/ɪntɜːrveɪnʃən/
2089,míra,measurement,/meɪʒɜːrmənt/
2090,divný,odd,/ɑːd/
2091,nabídka,offering,/ɔːfɜːrɪŋ/
2092,plánovač,planner,/plænɜːr/
2093,citovat,quote,/kwəʊt/
2094,police,rack,/ræk/
2095,postavení,rank,/ræŋk/
2096,recenzent,reviewer,/riːvjuːɜːr/
2097,uchazeč,applicant,/æplɪkənt/
2098,oprávněný,authorized,/ɔːθɜːraɪzd/
2099,prodej,dealing,/diːlɪŋ/
2100,máta,mint,/mɪnt/
2101,důstojník,officer,/ɔːfəsɜːr/
2102,spousty,acres,/eɪkɜːrz/
2103,inventář,inventory,/ɪnvəntɔːriː/
2104,nemluvňata,babes,/beɪbz/
2105,přijatí,admissions,/ədmɪʃənz/
2106,návrhy (sexuální),advances,/ədvænsəz/
2107,kozy,boobs,/buːbz/
2108,káry (v kartách),diamonds,/daɪməndz/
2109,archiválie,archives,/ɑːrkaɪvz/
2110,úřední činitelé,authorities,/əθɔːrətiːz/
2111,koule (vulg.),balls,/bɔːlz/
2112,přesvědčení,beliefs,/bɪliːfs/
2113,kára (slang.),wheels,/wiːlz/
2114,kameník,mason,/meɪsən/
2115,váčky,bags,/bægz/
2116,pouta (konvence,bonds,/bɑːndz/
2117,účetnictví,books,/bʊks/
2118,karty (hra),cards,/kɑːrdz/
2119,pouta,chains,/ʧeɪnz/
2120,charakteristika,characteristics,/kɛrəktɜːrɪstɪks/
2121,hranolky,chips,/ʧɪps/
2122,okolnosti,circumstances,/sɜːrkəmstænsəz/
2123,kříže (barva v kartách),clubs,/klʌbz/
2124,sdělovací prostředky,communications,/kəmjuːnəkeɪʃənz/
2125,kontaktní čočky,contacts,/kɑːntækts/
2126,náklady,costs,/kɑːsts/
2127,závěrečné titulky,credits,/kreɪdɪts/
2128,rozměry,dimensions,/dɪmeɪnʃənz/
2129,pokyny,directions,/dɜːreɪkʃənz/
2130,povinnosti,duties,/duːtiːz/
2131,efekty,effects,/ɪfeɪkts/
2132,živly,elements,/eɪləmənts/
2133,nezbytnosti,essentials,/ɛseɪnʃəlz/
2134,etika,ethics,/eɪθɪks/
2135,vojenské cvičení,exercises,/eɪksɜːrsaɪzəz/
2136,útraty,expenses,/ɪkspeɪnsəz/
2137,dodatečné poplatky,extras,/eɪkstrəz/
2138,zařízení,facilities,/fəsɪlətiːz/
2139,rysy,features,/fiːʧɜːrz/
2140,pocity,feelings,/fiːlɪŋz/
2141,finanční prostředky,funds,/fʌndz/
2142,výtěžek,gains,/geɪnz/
2143,hry,games,/geɪmz/
2144,pozemky,grounds,/graʊndz/
2145,lícovou stranou nahoru (mince),heads,/heɪdz/
2146,nejdůležitější zprávy,highlights,/haɪlaɪts/
2147,sbírky,holdings,/həʊldɪŋz/
2148,důsledky,implications,/ɪmpləkeɪʃənz/
2149,návod,instructions,/ɪnstrʌkʃənz/
2150,mládež,kids,/kɪdz/
2151,zjevně,obviously,/ɑːbviːəsliː/
2152,výpisy,listings,/lɪstɪŋz/
2153,vzezření,looks,/lʊks/
2154,slova písně,lyrics,/lɪrɪks/
2155,potřeby,materials,/mətɪriːəlz/
2156,věci,matters,/mætɜːrz/
2157,míry,measurements,/meɪʒɜːrmənts/
2158,číča,pussy,/pʊsiː/
2159,opatření,arrangements,/ɜːreɪnʤmənts/
2160,artritida,arthritis,/ɑːrθraɪtəs/
2161,vztahy,relations,/riːleɪʃənz/
2162,zásady,standards,/stændɜːrdz/
2163,klasiky,classics,/klæsɪks/
2164,hodnocení,marks,/mɑːrks/
2165,listiny,papers,/peɪpɜːrz/
2166,veřejné služby,utilities,/juːtɪlətiːz/
2167,studia,studies,/stʌdiːz/
2168,památky,remains,/rɪmeɪnz/
2169,schopnosti,capabilities,/keɪpəbɪlətiːz/
2170,řada,series,/sɪriːz/
2171,vysoké boty,boots,/buːts/
2172,ovládací prvky,controls,/kəntrəʊlz/
2173,financovaný,funded,/fʌndəd/
2174,kalhotky,panties,/pæntiːz/
2175,spodky,pants,/pænts/
2176,tenisky,pumps,/pʌmps/
2177,punčochy,stockings,/stɑːkɪŋz/
2178,rozhovory,talks,/tɔːks/
2179,spousta,volumes,/vɑːljuːmz/
2180,věc,res,/reɪz/
2181,móda,fashion,/fæʃən/
2182,vycpávky,pads,/pædz/
2183,otisky,prints,/prɪnts/
2184,užitý,applied,/əplaɪd/
2185,dělníci,workers,/wɜːrkɜːrz/
2186,světové strany,points,/pɔɪnts/
2187,internetová kamera,webcam,N/A
2188,věčnost,ages,/eɪʤəz/
2189,koule (vulg.),nuts,/nʌts/
2190,postřehy (získané vědomosti),observations,/ɑːbzɜːrveɪʃənz/
2191,kritéria,parameters,/pɜːræmətɜːrz/
2192,druh (živočisný),species,/spiːʃiːz/
2193,přístupný (místo),accessible,/əkseɪsəbəl/
2194,školení (koncipienta),articles,/ɑːrtəkəlz/
2195,inzerce,classifieds,/klæsəfaɪdz/
2196,rodičovství (výchova dětí),parenting,/peɪrəntɪŋ/
2197,potřeby,wants,/wɑːnts/
2198,poškozený,damaged,/dæməʤd/
2199,kvalifikace,qualifications,/kwɑːləfəkeɪʃənz/
2200,(u)dělat,do,/duː/
2201,přidat,add,/æd/
2202,sčítání,addition,/ədɪʃən/
2203,přizpůsobit se (na novou situaci ap.),adjust,/əʤʌst/
2204,připustit (pochybení ap.),admit,/ədmɪt/
2205,přijmout,adopt,/ədɑːpt/
2206,přijetí (zákona,adoption,/ədɑːpʃən/
2207,postoupit,advance,/ədvæns/
2208,pokročilý,advanced,/ədvænst/
2209,reklama,advertisement,/ədvɜːrtəzmənt/
2210,dovolit si,afford,/əfɔːrd/
2211,věk,age,/eɪʤ/
2212,(od)souhlasit,agree,/əgriː/
2213,souhlas,agreement,/əgriːmənt/
2214,před sebe/sebou,ahead,/əheɪd/
2215,cíl,aim,/eɪm/
2216,vzduch,air,/eɪr/
2217,střídat (se),alternate,/ɔːltɜːrnət/
2218,náhradní,alternative,/ɔːltɜːrnətɪv/
2219,amatér,amateur,/æmətɜːr/
2220,množství,amount,/əmaʊnt/
2221,rozbor (problému ap.),analysis,/ənæləsəs/
2222,analytik,analyst,/ænəlɪst/
2223,rozebrat co (situaci ap.),analyze,/ænəlaɪz/
2224,antický,ancient,/eɪnʧənt/
2225,každoroční,annual,/ænjuːəl/
2226,odpovědět,answer,/ænsɜːr/
2227,starožitný,antique,/əntiːk/
2228,zdánlivý,apparent,/əpeɪrənt/
2229,naléhavá žádost,appeal,/əpiːl/
2230,zdát se,appear,/əpɪr/
2231,vzhled,appearance,/əpɪrəns/
2232,žádost,application,/æpləkeɪʃən/
2233,(po)žádat,apply,/əplaɪ/
2234,jmenování,appointment,/əpɔɪntmənt/
2235,vážit si,appreciate,/əpriːʃiːeɪt/
2236,(při)blížit se,approach,/əprəʊʧ/
2237,oblast,area,/eɪriːə/
2238,argument,argument,/ɑːrgjəmənt/
2239,projektant,architect,/ɑːrkətɛkt/
2240,stavitelství,architecture,/ɑːrkətɛkʧɜːr/
2241,paže,arm,/ɑːrm/
2242,zbraně,arms,/ɑːrmz/
2243,uspořádaný,arranged,/ɜːreɪnʤd/
2244,dohoda,arrangement,/ɜːreɪnʤmənt/
2245,obžalovaný,accused,/əkjuːzd/
2246,výtvarné umění,art,/ɑːrt/
2247,článek,article,/ɑːrtəkəl/
2248,umělý,artificial,/ɑːrtəfɪʃəl/
2249,umělec,artist,/ɑːrtəst/
2250,(z)hodnotit,assess,/əseɪs/
2251,(o)hodnocení,assessment,/əseɪsmənt/
2252,pomáhat,assist,/əsɪst/
2253,spojovat (si) co s čím,associate,/əsəʊsiːət/
2254,spojený,associated,/əsəʊsiːeɪtɪd/
2255,sdružení,association,/əsəʊsiːeɪʃən/
2256,předpokládat,assume,/əsuːm/
2257,připevnit,attach,/ətæʧ/
2258,lpící (na kom /čem),attached,/ətæʧt/
2259,příloha,attachment,/ətæʧmənt/
2260,postoj,attitude,/ætətuːd/
2261,přisuzovat,attribute,/ætrəbjuːt/
2262,dražba,auction,/ɑːkʃən/
2263,obecenstvo,audience,/ɑːdiːəns/
2264,pravomoc,authority,/əθɔːrətiː/
2265,automatický,automatic,/ɔːtəmætɪk/
2266,dostupný,available,/əveɪləbəl/
2267,průměr,average,/ævɜːrɪʤ/
2268,vyhnout se,avoid,/əvɔɪd/
2269,ocenění,award,/əwɔːrd/
2270,ohromný,awesome,/ɑːsəm/
2271,držet rovnováhu,balance,/bæləns/
2272,zakázat,ban,/bæn/
2273,páska,band,/bænd/
2274,výhodná koupě,bargain,/bɑːrgən/
2275,základ,basis,/beɪsəs/
2276,fazol(e) (rostlina i plod),bean,/biːn/
2277,začátek,beginning,/bɪgɪnɪŋ/
2278,chování (jednání),behavior,/bɪheɪvjɜːr/
2279,víra,belief,/bɪliːf/
2280,přijet,arrive,/ɜːraɪv/
2281,ohnout se,bend,/beɪnd/
2282,užitek,benefit,/beɪnəfɪt/
2283,nejlepší,best,/beɪst/
2284,lepší,better,/beɪtɜːr/
2285,(publ.) pokus,bid,/bɪd/
2286,velký,big,/bɪg/
2287,účet,bill,/bɪl/
2288,blok (budov),block,/blɑːk/
2289,dmýchat,blow,/bləʊ/
2290,deska,board,/bɔːrd/
2291,pouto (mezi lidmi),bond,/bɑːnd/
2292,knížka,book,/bʊk/
2293,hranice,border,/bɔːrdɜːr/
2294,šéf,boss,/bɑːs/
2295,spodek,bottom,/bɑːtəm/
2296,mísa,bowl,/bəʊl/
2297,mozek,brain,/breɪn/
2298,značka,brand,/brænd/
2299,most (i přen.),bridge,/brɪʤ/
2300,krátký,brief,/briːf/
2301,přivést (si),bring,/brɪŋ/
2302,široký (prostorově,broad,/brɔːd/
2303,širokopásmové připojení k internetu,broadband,/brɔːdbænd/
2304,vysílání,broadcast,/brɔːdkæst/
2305,(velký) objem,bulk,/bʌlk/
2306,(stručný) přehled zpráv,bulletin,/bʊlɪtən/
2307,podnikání,business,/bɪznəs/
2308,(vy)počítat,calculate,/kælkjəleɪt/
2309,zrušit,cancel,/kænsəl/
2310,schopnost,capability,/keɪpəbɪlətiː/
2311,schopný čeho,capable,/keɪpəbəl/
2312,kapitán,captain,/kæptən/
2313,životní dráha,career,/kɜːrɪr/
2314,kreslený vtip (v novinách ap.),cartoon,/kɑːrtuːn/
2315,hotovost,cash,/kæʃ/
2316,nenucený,casual,/kæʒəwəl/
2317,katalog (nabízeného zboží),catalogue,/kætəlɔːg/
2318,chytit,catch,/kæʧ/
2319,příčina,cause,/kɑːz/
2320,století,century,/seɪnʧɜːriː/
2321,jistý,certain,/sɜːrtən/
2322,osvědčení,certificate,/sɜːrtɪfɪkət/
2323,občan(ka),citizen,/sɪtəzən/
2324,občanský (nepokoje ap.),civil,/sɪvəl/
2325,tvrdit,claim,/kleɪm/
2326,třída (školní,class,/klæs/
2327,klasický příklad,classic,/klæsɪk/
2328,(roz)třídění,classification,/klæsəfəkeɪʃən/
2329,utajovaný,classified,/klæsəfaɪd/
2330,čistý (košile ap.),clean,/kliːn/
2331,jasný,clear,/klɪr/
2332,cvaknout,click,/klɪk/
2333,zákazník,client,/klaɪənt/
2334,klinika,clinic,/klɪnɪk/
2335,(u)zavřít (se),close,/kləʊs/
2336,látka,cloth,/klɔːθ/
2337,klub,club,/klʌb/
2338,trenér,coach,/kəʊʧ/
2339,mince,coin,/kɔɪn/
2340,sbírat,collect,/kəleɪkt/
2341,sebraný,collected,/kəleɪktəd/
2342,sbírka,collection,/kəleɪkʃən/
2343,společný,collective,/kəleɪktɪv/
2344,sběratel,collector,/kəleɪktɜːr/
2345,(při)jít,come,/kʌm/
2346,pohodlí (fyzický pocit,comfort,/kʌmfɜːrt/
2347,nadcházející,coming,/kʌmɪŋ/
2348,poručit,command,/kəmænd/
2349,spáchat co,commit,/kəmɪt/
2350,běžný,common,/kɑːmən/
2351,kompaktní (zabírající málo místa),compact,/kɑːmpəkt/
2352,společník,companion,/kəmpænjən/
2353,společnost (obchodní ap.),company,/kʌmpəniː/
2354,srovnání,comparison,/kəmpeɪrəsən/
2355,náhrada,compensation,/kɑːmpənseɪʃən/
2356,soutěžit (v obchodě,compete,/kəmpiːt/
2357,konkureční,competitive,/kəmpeɪtətɪv/
2358,mající starost/obavy,concerned,/kənsɜːrnd/
2359,koncert,concert,/kɑːnsɜːrt/
2360,závěr,conclusion,/kənkluːʒən/
2361,stav (i o věci),condition,/kəndɪʃən/
2362,vést,conduct,/kɑːndəkt/
2363,potvrdit,confirm,/kənfɜːrm/
2364,střet,conflict,/kɑːnflɪkt/
2365,zmatený,confused,/kənfjuːzd/
2366,spojit (se),connect,/kəneɪkt/
2367,(při/za/s/na)pojený,connected,/kəneɪktɪd/
2368,spojovací,connecting,/kəneɪktɪŋ/
2369,vztah,connection,/kəneɪkʃən/
2370,ochrana,conservation,/kɑːnsɜːrveɪʃən/
2371,konzervativní,conservative,/kənsɜːrvətɪv/
2372,považovat,consider,/kənsɪdɜːr/
2373,značný,considerable,/kənsɪdɜːrəbəl/
2374,zvážení,consideration,/kənsɪdɜːreɪʃən/
2375,vzhledem k,considering,/kənsɪdɜːrɪŋ/
2376,důsledný,consistent,/kənsɪstənt/
2377,utěšit,console,/kɑːnsəʊl/
2378,primář,consultant,/kənsʌltənt/
2379,styk,contact,/kɑːntækt/
2380,obsahovat,contain,/kənteɪn/
2381,současný (hudba,contemporary,/kənteɪmpɜːrɛriː/
2382,obsah (nádoby ap.),content,/kɑːntɛnt/
2383,souvislost l,context,/kɑːntɛkst/
2384,pokračovat,continue,/kəntɪnjuː/
2385,nepřetržitý,continuous,/kəntɪnjuːəs/
2386,smlouva,contract,/kɑːntrækt/
2387,přispět,contribute,/kəntrɪbjuːt/
2388,přeměna,conversion,/kənvɜːrʒən/
2389,(pře/pro/z)měnit (se),convert,/kɑːnvɜːrt/
2390,(u)vařit (se),cook,/kʊk/
2391,chladný,cool,/kuːl/
2392,roh (stránky ap.),corner,/kɔːrnɜːr/
2393,(z)korumpování,corruption,/kɜːrʌpʃən/
2394,cena (i přen.),cost,/kɑːst/
2395,kostým (dobový ap.),costume,/kɑːstuːm/
2396,bavlna,cotton,/kɑːtən/
2397,sčítání,count,/kaʊnt/
2398,pár čeho,couple,/kʌpəl/
2399,soud,court,/kɔːrt/
2400,zpravodajství,coverage,/kʌvɜːrəʤ/
2401,plavidlo,craft,/kræft/
2402,srážka,crash,/kræʃ/
2403,(vy)tvořit,create,/kriːeɪt/
2404,zločin,crime,/kraɪm/
2405,trestný,criminal,/krɪmənəl/
2406,plodina,crop,/krɑːp/
2407,dav,crowd,/kraʊd/
2408,křižovat,cruise,/kruːz/
2409,plakat,cry,/kraɪ/
2410,kuchyně (tradiční jídla ap.),cuisine,/kwɪziːn/
2411,kultura (umění,culture,/kʌlʧɜːr/
2412,vyléčit,cure,/kjʊr/
2413,současný,current,/kɜːrənt/
2414,nebezpečí,danger,/deɪnʤɜːr/
2415,den,day,/deɪ/
2416,mrtvý,dead,/deɪd/
2417,dohoda,deal,/diːl/
2418,dluh,debt,/deɪt/
2419,rozhodnout (se),decide,/dɪsaɪd/
2420,rozhodnutí,decision,/dɪsɪʒən/
2421,vyhlášení,declaration,/dɛklɜːreɪʃən/
2422,klesat,decline,/dɪklaɪn/
2423,snížit (se),decrease,/dɪkriːs/
2424,hluboký,deep,/diːp/
2425,(přesně) stanovit,define,/dɪfaɪn/
2426,vymezený,defined,/dɪfaɪnd/
2427,rozhodně,definitely,/deɪfənətliː/
2428,definice,definition,/dɛfənɪʃən/
2429,stupeň,degree,/dɪgriː/
2430,odložit (schůzku ap.),delay,/dɪleɪ/
2431,doručit,deliver,/dɪlɪvɜːr/
2432,žádat,demand,/dɪmænd/
2433,hustota (i dopravy ap.),density,/deɪnsətiː/
2434,oddělení,department,/dɪpɑːrtmənt/
2435,záviset,depend,/dɪpeɪnd/
2436,závislý,dependent,/dɪpeɪndənt/
2437,záloha,deposit,/dəpɑːzɪt/
2438,hloubka (jámy,depth,/deɪpθ/
2439,poušť,desert,/deɪzɜːrt/
2440,navrhnout,design,/dɪzaɪn/
2441,touha,desire,/dɪzaɪɜːr/
2442,žádoucí,desired,/dɪzaɪɜːrd/
2443,cíl (cesty ap.),destination,/dɛstəneɪʃən/
2444,zničit,destroy,/dɪstrɔɪ/
2445,určit,determine,/dətɜːrmən/
2446,odhodlaný (pevně rozhodnutý),determined,/dɪtɜːrmənd/
2447,vývoj,development,/dɪveɪləpmənt/
2448,(u/ze)mřít,die,/daɪ/
2449,strava,diet,/daɪət/
2450,digitální,digital,/dɪʤətəl/
2451,rozměr,dimension,/dɪmeɪnʃən/
2452,večeře,dinner,/dɪnɜːr/
2453,sleva,discount,/dɪskaʊnt/
2454,objevit,discover,/dɪskʌvɜːr/
2455,diskuse,discussion,/dɪskʌʃən/
2456,nemoc,disease,/dɪziːz/
2457,(mělká) mísa,dish,/dɪʃ/
2458,spor,dispute,/dɪspjuːt/
2459,vzdálenost,distance,/dɪstəns/
2460,oblast,district,/dɪstrɪkt/
2461,rozvod,divorce,/dɪvɔːrs/
2462,počínání,doing,/duːɪŋ/
2463,udělaný,done,/dʌn/
2464,dávka (léku ap.),dose,/dəʊs/
2465,pochybnost,doubt,/daʊt/
2466,kresba,drawing,/drɔːɪŋ/
2467,tažený (tech.),drawn,/drɔːn/
2468,sen,dream,/driːm/
2469,(po)klesnout,drop,/drɑːp/
2470,služba,duty,/duːtiː/
2471,dynamický (vývoj ap.),dynamic,/daɪnæmɪk/
2472,vydělat,earn,/ɜːrn/
2473,zem(ě),earth,/ɜːrθ/
2474,(o)kraj (cesty ap.),edge,/eɪʤ/
2475,účinek,effect,/ɪfeɪkt/
2476,účinný (způsob ap.),effective,/ɪfeɪktɪv/
2477,účinně,effectively,/ɪfeɪktɪvliː/
2478,účinný,efficient,/ɪfɪʃənt/
2479,úsilí,effort,/eɪfɜːrt/
2480,elektrický,electric,/ɪleɪktrɪk/
2481,elektrický,electrical,/ɪleɪktrɪkəl/
2482,elektřina,electricity,/ɪlɛktrɪsətiː/
2483,způsobilý,eligible,/eɪləʤəbəl/
2484,odstranit,eliminate,/ɪlɪməneɪt/
2485,důraz,emphasis,/eɪmfəsəs/
2486,zaměstnaný,employed,/ɛmplɔɪd/
2487,zaměstnavatel(ský),employer,/ɛmplɔɪɜːr/
2488,zaměstnání,employment,/ɛmplɔɪmənt/
2489,povzbudit,encourage,/ɛnkɜːrɪʤ/
2490,konec,end,/eɪnd/
2491,závěr,ending,/eɪndɪŋ/
2492,energie,energy,/eɪnɜːrʤiː/
2493,motor,engine,/eɪnʤən/
2494,(z/v)lepšit,enhance,/ɛnhæns/
2495,užívat/užít si,enjoy,/ɛnʤɔɪ/
2496,zvětšit (se),enlarge,/ɛnlɑːrʤ/
2497,zvětšení,enlargement,/ɪnlɑːrʤmənt/
2498,nazvaný,entitled,/ɛntaɪtəld/
2499,prostředí (pro činnost),environment,/ɪnvaɪrənmənt/
2500,rovný,equal,/iːkwəl/
2501,(mat.) rovnice,equation,/ɪkweɪʒən/
2502,stejný počet,equivalent,/ɪkwɪvələnt/
2503,doba,era,/eɪrə/
2504,pozemek,estate,/ɪsteɪt/
2505,odhadnout,estimate,/eɪstəmət/
2506,(vy/o/z)hodnotit,evaluate,/ɪvæljuːeɪt/
2507,událost,event,/ɪveɪnt/
2508,nakonec,eventually,/ɪveɪnʧəwəliː/
2509,(vůbec) někdy,ever,/eɪvɜːr/
2510,důkaz,evidence,/eɪvədəns/
2511,vývoj,evolution,/ɛvəluːʃən/
2512,zkouška (školní ap.),exam,/ɪgzæm/
2513,prohlédnout (si),examine,/ɪgzæmɪn/
2514,příklad (podporující teorii ap.),example,/ɪgzæmpəl/
2515,vyloučit,exclude,/ɪkskluːd/
2516,vedoucí pracovník,executive,/ɪgzeɪkjətɪv/
2517,uplatňovat,exercise,/eɪksɜːrsaɪz/
2518,vyměnit si (vzájemně),exchange,/ɪksʧeɪnʤ/
2519,rozšířit (se),expand,/ɪkspænd/
2520,očekávat,expect,/ɪkspeɪkt/
2521,zkušenost (získaná v zaměstnání ap.),experience,/ɪkspɪriːəns/
2522,pokus,experiment,/ɪkspeɪrəmənt/
2523,odborník,expert,/eɪkspɜːrt/
2524,vysvětlit,explain,/ɪkspleɪn/
2525,vysvětlení,explanation,/ɛkspləneɪʃən/
2526,vyvážet,export,/eɪkspɔːrt/
2527,vyjádřit,express,/ɪkspreɪs/
2528,projev,expression,/ɪkspreɪʃən/
2529,táhnout se,extend,/ɪksteɪnd/
2530,delší (období),extended,/ɪksteɪndəd/
2531,nástavba,extension,/ɪksteɪnʃən/
2532,rozsáhlý (plošně ap.),extensive,/ɪksteɪnsɪv/
2533,rozsah,extent,/ɪksteɪnt/
2534,vnější,external,/ɪkstɜːrnəl/
2535,tkanina,fabric,/fæbrɪk/
2536,fakt,fact,/fækt/
2537,továrna,factory,/fæktɜːriː/
2538,selhat (neuspět,fail,/feɪl/
2539,víra,faith,/feɪθ/
2540,padělek,fake,/feɪk/
2541,(s)padnout,fall,/fɔːl/
2542,povědomý,familiar,/fəmɪljɜːr/
